Gene Symbol,Gene ID,PCC,Tumor
PTGIR,ENSG00000160013.8,0.51,LGG Tumor
KCNJ15,ENSG00000157551.17,0.51,LGG Tumor
TRAV21,ENSG00000211801.3,0.51,LGG Tumor
AD000671.6,ENSG00000267120.3,0.51,LGG Tumor
TMEM109,ENSG00000110108.9,0.51,LGG Tumor
AC109826.1,ENSG00000226791.6,0.51,LGG Tumor
LUM,ENSG00000139329.4,0.51,LGG Tumor
RP1-78O14.1,ENSG00000257894.2,0.51,LGG Tumor
FOSL2,ENSG00000075426.11,0.51,LGG Tumor
IL4I1,ENSG00000104951.15,0.51,LGG Tumor
RP11-1024P17.1,ENSG00000261468.1,0.51,LGG Tumor
MGST2,ENSG00000085871.8,0.51,LGG Tumor
PLIN2,ENSG00000147872.9,0.51,LGG Tumor
JAK3,ENSG00000105639.18,0.51,LGG Tumor
FGR,ENSG00000000938.12,0.51,LGG Tumor
CD74,ENSG00000019582.14,0.51,LGG Tumor
ARF6,ENSG00000165527.6,0.51,LGG Tumor
ZNFX1,ENSG00000124201.14,0.51,LGG Tumor
WIPI1,ENSG00000070540.12,0.51,LGG Tumor
MCTP2,ENSG00000140563.14,0.51,LGG Tumor
FCGR3B,ENSG00000162747.9,0.51,LGG Tumor
CXCL10,ENSG00000169245.5,0.51,LGG Tumor
TMBIM1,ENSG00000135926.12,0.51,LGG Tumor
BTK,ENSG00000010671.15,0.51,LGG Tumor
PLA2G4A,ENSG00000116711.9,0.51,LGG Tumor
ICAM3,ENSG00000076662.9,0.51,LGG Tumor
DAB2,ENSG00000153071.14,0.51,LGG Tumor
NPC2,ENSG00000119655.8,0.51,LGG Tumor
COL1A2,ENSG00000164692.17,0.51,LGG Tumor
SLC7A7,ENSG00000155465.18,0.51,LGG Tumor
PQLC3,ENSG00000162976.12,0.51,LGG Tumor
APOBEC3A,ENSG00000128383.12,0.51,LGG Tumor
ZBTB7B,ENSG00000160685.13,0.51,LGG Tumor
TRBV5-1,ENSG00000211734.3,0.51,LGG Tumor
ISLR,ENSG00000129009.12,0.51,LGG Tumor
IL2RA,ENSG00000134460.15,0.51,LGG Tumor
TBC1D1,ENSG00000065882.15,0.51,LGG Tumor
CLDN23,ENSG00000253958.1,0.51,LGG Tumor
TEC,ENSG00000135605.12,0.51,LGG Tumor
RGS19,ENSG00000171700.13,0.51,LGG Tumor
TBC1D10C,ENSG00000175463.11,0.51,LGG Tumor
PSME2,ENSG00000100911.13,0.51,LGG Tumor
WDR1,ENSG00000071127.16,0.51,LGG Tumor
MFSD1,ENSG00000118855.18,0.51,LGG Tumor
ITPKC,ENSG00000086544.2,0.51,LGG Tumor
MIR222HG,ENSG00000270069.1,0.51,LGG Tumor
PIK3R6,ENSG00000276231.4,0.51,LGG Tumor
LIMS3L,ENSG00000256671.6,0.51,LGG Tumor
RP11-373L24.1,ENSG00000267520.2,0.51,LGG Tumor
HTR2B,ENSG00000135914.5,0.51,LGG Tumor
TNFRSF11B,ENSG00000164761.8,0.51,LGG Tumor
NLRP12,ENSG00000142405.21,0.5,LGG Tumor
FCN1,ENSG00000085265.10,0.5,LGG Tumor
LPCAT2,ENSG00000087253.11,0.5,LGG Tumor
TPRG1,ENSG00000188001.9,0.5,LGG Tumor
LACTB,ENSG00000103642.11,0.5,LGG Tumor
HLA-DMA,ENSG00000204257.14,0.5,LGG Tumor
CYBA,ENSG00000051523.10,0.5,LGG Tumor
C3orf52,ENSG00000114529.12,0.5,LGG Tumor
AQP9,ENSG00000103569.9,0.5,LGG Tumor
IRF7,ENSG00000185507.19,0.5,LGG Tumor
SH3GLB1,ENSG00000097033.14,0.5,LGG Tumor
AD000864.6,ENSG00000280194.1,0.5,LGG Tumor
NCKAP1L,ENSG00000123338.12,0.5,LGG Tumor
GNGT2,ENSG00000167083.6,0.5,LGG Tumor
APOL3,ENSG00000128284.19,0.5,LGG Tumor
ALOX5AP,ENSG00000132965.9,0.5,LGG Tumor
SLC11A1,ENSG00000018280.16,0.5,LGG Tumor
TLR8,ENSG00000101916.11,0.5,LGG Tumor
ARPC2,ENSG00000163466.15,0.5,LGG Tumor
RUNX1,ENSG00000159216.18,0.5,LGG Tumor
CD93,ENSG00000125810.9,0.5,LGG Tumor
LAT2,ENSG00000086730.16,0.5,LGG Tumor
CD180,ENSG00000134061.5,0.5,LGG Tumor
CMPK2,ENSG00000134326.11,0.5,LGG Tumor
DCN,ENSG00000011465.16,0.5,LGG Tumor
WAS,ENSG00000015285.10,0.5,LGG Tumor
DEF6,ENSG00000023892.10,0.5,LGG Tumor
NTAN1,ENSG00000157045.8,0.5,LGG Tumor
METRNL,ENSG00000176845.12,0.5,LGG Tumor
B3GNT5,ENSG00000176597.11,0.5,LGG Tumor
RP11-44F14.1,ENSG00000260078.3,0.5,LGG Tumor
SERPINB8,ENSG00000166401.13,0.5,LGG Tumor
CD300A,ENSG00000167851.13,0.5,LGG Tumor
RP11-697N18.3,ENSG00000253330.1,0.5,LGG Tumor
IRAK2,ENSG00000134070.4,0.5,LGG Tumor
FBN1,ENSG00000166147.13,0.5,LGG Tumor
TMSB4X,ENSG00000205542.10,0.5,LGG Tumor
STXBP2,ENSG00000076944.14,0.5,LGG Tumor
OLFML2A,ENSG00000185585.19,0.5,LGG Tumor
SLC2A9,ENSG00000109667.11,0.5,LGG Tumor
TRAM1,ENSG00000067167.7,0.5,LGG Tumor
TWF2,ENSG00000247596.8,0.5,LGG Tumor
CD83,ENSG00000112149.9,0.5,LGG Tumor
GPR141,ENSG00000187037.8,0.5,LGG Tumor
CD248,ENSG00000174807.3,0.5,LGG Tumor
RAB43,ENSG00000172780.16,0.5,LGG Tumor
FBLN2,ENSG00000163520.13,0.5,LGG Tumor
CD5,ENSG00000110448.10,0.5,LGG Tumor
SLC17A9,ENSG00000101194.17,0.5,LGG Tumor
TM4SF1,ENSG00000169908.10,0.5,LGG Tumor
THEMIS2,ENSG00000130775.15,0.5,LGG Tumor
ASCL2,ENSG00000183734.4,0.5,LGG Tumor
IL2RB,ENSG00000100385.13,0.5,LGG Tumor
S100A8,ENSG00000143546.9,0.5,LGG Tumor
OAS1,ENSG00000089127.12,0.5,LGG Tumor
MS4A6A,ENSG00000110077.14,0.5,LGG Tumor
RNF149,ENSG00000163162.8,0.5,LGG Tumor
COL6A3,ENSG00000163359.15,0.5,LGG Tumor
MOCOS,ENSG00000075643.5,0.5,LGG Tumor
CD40LG,ENSG00000102245.7,0.5,LGG Tumor
RP11-686D22.3,ENSG00000267648.1,0.5,LGG Tumor
TRABD2B,ENSG00000269113.3,0.5,LGG Tumor
NLRC4,ENSG00000091106.18,0.5,LGG Tumor
TNFRSF12A,ENSG00000006327.13,0.5,LGG Tumor
UGCG,ENSG00000148154.9,0.5,LGG Tumor
NKG7,ENSG00000105374.9,0.5,LGG Tumor
CHRM3-AS2,ENSG00000233355.6,0.5,LGG Tumor
STEAP4,ENSG00000127954.12,0.5,LGG Tumor
CCR2,ENSG00000121807.5,0.5,LGG Tumor
PALMD,ENSG00000099260.10,0.5,LGG Tumor
GLMP,ENSG00000198715.11,0.49,LGG Tumor
TBC1D2B,ENSG00000167202.11,0.49,LGG Tumor
HHEX,ENSG00000152804.10,0.49,LGG Tumor
PLP2,ENSG00000102007.10,0.49,LGG Tumor
NAMPTP1,ENSG00000229644.6,0.49,LGG Tumor
RP11-404P21.9,ENSG00000258788.3,0.49,LGG Tumor
RPS6KA1,ENSG00000117676.13,0.49,LGG Tumor
XAF1,ENSG00000132530.16,0.49,LGG Tumor
APOL1,ENSG00000100342.20,0.49,LGG Tumor
APOBR,ENSG00000184730.10,0.49,LGG Tumor
DPYD,ENSG00000188641.12,0.49,LGG Tumor
MEDAG,ENSG00000102802.9,0.49,LGG Tumor
B3GNT2,ENSG00000170340.10,0.49,LGG Tumor
BTBD19,ENSG00000222009.8,0.49,LGG Tumor
RP11-1149O23.2,ENSG00000253930.1,0.49,LGG Tumor
F13A1,ENSG00000124491.15,0.49,LGG Tumor
NOD1,ENSG00000106100.10,0.49,LGG Tumor
PLCG2,ENSG00000197943.9,0.49,LGG Tumor
FBLN1,ENSG00000077942.17,0.49,LGG Tumor
RPS6KA3,ENSG00000177189.12,0.49,LGG Tumor
OSTC,ENSG00000198856.12,0.49,LGG Tumor
NR4A3,ENSG00000119508.17,0.49,LGG Tumor
PSMB9,ENSG00000240065.7,0.49,LGG Tumor
AAED1,ENSG00000158122.11,0.49,LGG Tumor
RP11-686D22.7,ENSG00000267102.1,0.49,LGG Tumor
SERPINH1,ENSG00000149257.13,0.49,LGG Tumor
CPA4,ENSG00000128510.10,0.49,LGG Tumor
LMNA,ENSG00000160789.19,0.49,LGG Tumor
ETF1,ENSG00000120705.12,0.49,LGG Tumor
CTSW,ENSG00000172543.7,0.49,LGG Tumor
RP11-169D4.2,ENSG00000256633.1,0.49,LGG Tumor
CD247,ENSG00000198821.10,0.49,LGG Tumor
MS4A4A,ENSG00000110079.16,0.49,LGG Tumor
ASGR2,ENSG00000161944.16,0.49,LGG Tumor
RP11-24F11.2,ENSG00000223552.1,0.49,LGG Tumor
COL5A1,ENSG00000130635.15,0.49,LGG Tumor
PTX3,ENSG00000163661.3,0.49,LGG Tumor
pk,ENSG00000091436.16,0.49,LGG Tumor
IKZF1,ENSG00000185811.16,0.49,LGG Tumor
TNFRSF6B,ENSG00000243509.4,0.49,LGG Tumor
ZAP70,ENSG00000115085.13,0.49,LGG Tumor
TXK,ENSG00000074966.10,0.49,LGG Tumor
CYBB,ENSG00000165168.7,0.49,LGG Tumor
NCF1C,ENSG00000165178.9,0.49,LGG Tumor
FAM114A1,ENSG00000197712.11,0.49,LGG Tumor
CXCL8,ENSG00000169429.10,0.49,LGG Tumor
MMP19,ENSG00000123342.15,0.49,LGG Tumor
KCNK6,ENSG00000099337.4,0.49,LGG Tumor
PIK3R5,ENSG00000141506.13,0.49,LGG Tumor
C3AR1,ENSG00000171860.4,0.49,LGG Tumor
TNFAIP2,ENSG00000185215.8,0.49,LGG Tumor
C7,ENSG00000112936.18,0.49,LGG Tumor
HSPA5,ENSG00000044574.7,0.49,LGG Tumor
ITGB1,ENSG00000150093.18,0.49,LGG Tumor
TLR6,ENSG00000174130.12,0.49,LGG Tumor
TLR3,ENSG00000164342.12,0.49,LGG Tumor
MACC1,ENSG00000183742.12,0.49,LGG Tumor
LINC01503,ENSG00000233901.5,0.49,LGG Tumor
PRR33,ENSG00000184682.5,0.49,LGG Tumor
NUDT16P1,ENSG00000246082.2,0.49,LGG Tumor
RP3-512B11.3,ENSG00000261189.1,0.49,LGG Tumor
CACNA2D4,ENSG00000151062.14,0.49,LGG Tumor
LIMS1,ENSG00000169756.16,0.49,LGG Tumor
PLTP,ENSG00000100979.14,0.49,LGG Tumor
MCEMP1,ENSG00000183019.7,0.49,LGG Tumor
SIGLEC22P,ENSG00000268849.5,0.49,LGG Tumor
CREB3L2,ENSG00000182158.14,0.49,LGG Tumor
IL17RA,ENSG00000177663.13,0.49,LGG Tumor
RNF144B,ENSG00000137393.9,0.49,LGG Tumor
AREG,ENSG00000109321.10,0.49,LGG Tumor
PIK3CG,ENSG00000105851.10,0.49,LGG Tumor
CFD,ENSG00000197766.7,0.49,LGG Tumor
ANXA2P2,ENSG00000231991.4,0.49,LGG Tumor
HSH2D,ENSG00000196684.12,0.49,LGG Tumor
MPP1,ENSG00000130830.14,0.49,LGG Tumor
LILRA1,ENSG00000104974.10,0.49,LGG Tumor
KCNK13,ENSG00000152315.4,0.49,LGG Tumor
SAMD3,ENSG00000164483.16,0.49,LGG Tumor
TMC8,ENSG00000167895.14,0.49,LGG Tumor
COL5A2,ENSG00000204262.11,0.49,LGG Tumor
CD8B,ENSG00000172116.21,0.49,LGG Tumor
SLC15A3,ENSG00000110446.9,0.49,LGG Tumor
CD55,ENSG00000196352.13,0.49,LGG Tumor
KIR2DL4,ENSG00000189013.14,0.49,LGG Tumor
PTAFR,ENSG00000169403.11,0.49,LGG Tumor
FAS,ENSG00000026103.19,0.48,LGG Tumor
MCL1,ENSG00000143384.12,0.48,LGG Tumor
MAN1A1,ENSG00000111885.6,0.48,LGG Tumor
RP11-473M20.9,ENSG00000262370.5,0.48,LGG Tumor
TOMM20P2,ENSG00000255987.1,0.48,LGG Tumor
FURIN,ENSG00000140564.10,0.48,LGG Tumor
SOAT1,ENSG00000057252.12,0.48,LGG Tumor
RP11-356I2.1,ENSG00000234956.5,0.48,LGG Tumor
RP11-47L3.1,ENSG00000267364.1,0.48,LGG Tumor
PTRF,ENSG00000177469.12,0.48,LGG Tumor
STEAP3,ENSG00000115107.19,0.48,LGG Tumor
AC083949.1,ENSG00000224875.2,0.48,LGG Tumor
HLA-DRA,ENSG00000204287.13,0.48,LGG Tumor
CR1,ENSG00000203710.10,0.48,LGG Tumor
VRK2,ENSG00000028116.16,0.48,LGG Tumor
C4BPB,ENSG00000123843.12,0.48,LGG Tumor
GPSM3,ENSG00000213654.9,0.48,LGG Tumor
IL13RA1,ENSG00000131724.10,0.48,LGG Tumor
IL18RAP,ENSG00000115607.9,0.48,LGG Tumor
RP1-102K2.8,ENSG00000268812.3,0.48,LGG Tumor
MKNK1,ENSG00000079277.19,0.48,LGG Tumor
OGN,ENSG00000106809.10,0.48,LGG Tumor
SLFN5,ENSG00000166750.9,0.48,LGG Tumor
RP11-1094M14.5,ENSG00000267074.1,0.48,LGG Tumor
RP11-148B18.4,ENSG00000236098.1,0.48,LGG Tumor
FZD6,ENSG00000164930.11,0.48,LGG Tumor
SRPR,ENSG00000182934.11,0.48,LGG Tumor
CTD-3203P2.3,ENSG00000274092.1,0.48,LGG Tumor
PLOD2,ENSG00000152952.11,0.48,LGG Tumor
RNASE6,ENSG00000169413.2,0.48,LGG Tumor
IL7,ENSG00000104432.12,0.48,LGG Tumor
NFATC1,ENSG00000131196.17,0.48,LGG Tumor
GIMAP4,ENSG00000133574.9,0.48,LGG Tumor
CTA-384D8.34,ENSG00000273272.1,0.48,LGG Tumor
CCL5,ENSG00000271503.5,0.48,LGG Tumor
TMEM51,ENSG00000171729.13,0.48,LGG Tumor
GBP1,ENSG00000117228.9,0.48,LGG Tumor
BST2,ENSG00000130303.12,0.48,LGG Tumor
COL1A1,ENSG00000108821.13,0.48,LGG Tumor
ITGAM,ENSG00000169896.16,0.48,LGG Tumor
C1orf54,ENSG00000118292.8,0.48,LGG Tumor
ANXA2,ENSG00000182718.16,0.48,LGG Tumor
PROCR,ENSG00000101000.4,0.48,LGG Tumor
TRIM56,ENSG00000169871.12,0.48,LGG Tumor
IFI35,ENSG00000068079.7,0.48,LGG Tumor
CD8A,ENSG00000153563.15,0.48,LGG Tumor
PRKCH,ENSG00000027075.13,0.48,LGG Tumor
SPP1,ENSG00000118785.13,0.48,LGG Tumor
SHISA5,ENSG00000164054.15,0.48,LGG Tumor
LINC01270,ENSG00000203999.8,0.48,LGG Tumor
NCF1B,ENSG00000182487.12,0.48,LGG Tumor
TNFSF11,ENSG00000120659.14,0.48,LGG Tumor
ITGA4,ENSG00000115232.13,0.48,LGG Tumor
ARL11,ENSG00000152213.3,0.48,LGG Tumor
RP11-1094M14.8,ENSG00000267369.1,0.48,LGG Tumor
BIN2,ENSG00000110934.10,0.48,LGG Tumor
RSAD2,ENSG00000134321.11,0.48,LGG Tumor
CEACAM1,ENSG00000079385.21,0.48,LGG Tumor
OSTF1,ENSG00000134996.11,0.48,LGG Tumor
JAK2,ENSG00000096968.12,0.48,LGG Tumor
IL2RG,ENSG00000147168.12,0.48,LGG Tumor
DOCK8,ENSG00000107099.15,0.48,LGG Tumor
TIMP1,ENSG00000102265.11,0.48,LGG Tumor
PLEK2,ENSG00000100558.8,0.48,LGG Tumor
HCLS1,ENSG00000180353.10,0.48,LGG Tumor
CALHM2,ENSG00000138172.10,0.48,LGG Tumor
TTC7A,ENSG00000068724.15,0.48,LGG Tumor
CD96,ENSG00000153283.12,0.48,LGG Tumor
MYCBP,ENSG00000214114.8,0.48,LGG Tumor
CRLF3,ENSG00000176390.11,0.48,LGG Tumor
SLAMF1,ENSG00000117090.14,0.48,LGG Tumor
COL3A1,ENSG00000168542.12,0.48,LGG Tumor
ANO7P1,ENSG00000237276.8,0.48,LGG Tumor
DAP,ENSG00000112977.15,0.48,LGG Tumor
ETV7,ENSG00000010030.13,0.48,LGG Tumor
MBD2,ENSG00000134046.11,0.48,LGG Tumor
ATP8B1,ENSG00000081923.10,0.47,LGG Tumor
TNFSF14,ENSG00000125735.10,0.47,LGG Tumor
PALLD,ENSG00000129116.17,0.47,LGG Tumor
CD6,ENSG00000013725.14,0.47,LGG Tumor
IQGAP1,ENSG00000140575.12,0.47,LGG Tumor
CFP,ENSG00000126759.12,0.47,LGG Tumor
TRBV19,ENSG00000211746.3,0.47,LGG Tumor
SVIL,ENSG00000197321.14,0.47,LGG Tumor
TMCO4,ENSG00000162542.13,0.47,LGG Tumor
PHF11,ENSG00000136147.16,0.47,LGG Tumor
C4orf32,ENSG00000174749.5,0.47,LGG Tumor
FASLG,ENSG00000117560.7,0.47,LGG Tumor
SLC35F5,ENSG00000115084.12,0.47,LGG Tumor
RBMS1P1,ENSG00000225422.4,0.47,LGG Tumor
ANO9,ENSG00000185101.12,0.47,LGG Tumor
SLC25A19,ENSG00000125454.11,0.47,LGG Tumor
CMTM7,ENSG00000153551.13,0.47,LGG Tumor
TMEM87B,ENSG00000153214.9,0.47,LGG Tumor
FBLN5,ENSG00000140092.14,0.47,LGG Tumor
RREB1,ENSG00000124782.19,0.47,LGG Tumor
ACOT9,ENSG00000123130.16,0.47,LGG Tumor
CD163,ENSG00000177575.12,0.47,LGG Tumor
AHR,ENSG00000106546.12,0.47,LGG Tumor
RGS13,ENSG00000127074.14,0.47,LGG Tumor
LCK,ENSG00000182866.16,0.47,LGG Tumor
LINC01057,ENSG00000224081.7,0.47,LGG Tumor
COL15A1,ENSG00000204291.10,0.47,LGG Tumor
NEXN,ENSG00000162614.18,0.47,LGG Tumor
LINC00346,ENSG00000255874.2,0.47,LGG Tumor
GZMA,ENSG00000145649.7,0.47,LGG Tumor
TNFRSF11A,ENSG00000141655.15,0.47,LGG Tumor
CXCR3,ENSG00000186810.7,0.47,LGG Tumor
LRRFIP1,ENSG00000124831.18,0.47,LGG Tumor
PPP1R3B,ENSG00000173281.4,0.47,LGG Tumor
SEPT6,ENSG00000125354.22,0.47,LGG Tumor
SLC16A5,ENSG00000170190.15,0.47,LGG Tumor
CEMIP,ENSG00000103888.15,0.47,LGG Tumor
PSMB8-AS1,ENSG00000204261.8,0.47,LGG Tumor
FCGR3A,ENSG00000203747.9,0.47,LGG Tumor
FOXC2,ENSG00000176692.5,0.47,LGG Tumor
ENTPD1,ENSG00000138185.16,0.47,LGG Tumor
MMP14,ENSG00000157227.12,0.47,LGG Tumor
GMPPB,ENSG00000173540.12,0.47,LGG Tumor
DOCK2,ENSG00000134516.15,0.47,LGG Tumor
PDIA3,ENSG00000167004.12,0.47,LGG Tumor
XXbac-BPG181B23.7,ENSG00000272221.1,0.47,LGG Tumor
RGS16,ENSG00000143333.6,0.47,LGG Tumor
GCA,ENSG00000115271.10,0.47,LGG Tumor
FUCA2,ENSG00000001036.13,0.47,LGG Tumor
GRN,ENSG00000030582.16,0.47,LGG Tumor
CTD-2369P2.8,ENSG00000267607.1,0.47,LGG Tumor
ABHD15,ENSG00000168792.4,0.47,LGG Tumor
AC092580.4,ENSG00000235576.1,0.47,LGG Tumor
KLHDC7B,ENSG00000130487.5,0.47,LGG Tumor
MARCO,ENSG00000019169.10,0.47,LGG Tumor
RP11-356N1.2,ENSG00000226822.1,0.47,LGG Tumor
CTSA,ENSG00000064601.16,0.47,LGG Tumor
GPR160,ENSG00000173890.16,0.47,LGG Tumor
SLC4A7,ENSG00000033867.16,0.47,LGG Tumor
MYO7A,ENSG00000137474.19,0.47,LGG Tumor
IMPDH1P10,ENSG00000232133.1,0.47,LGG Tumor
ACSL1,ENSG00000151726.13,0.47,LGG Tumor
MAFK,ENSG00000198517.9,0.47,LGG Tumor
CABP4,ENSG00000175544.13,0.47,LGG Tumor
APOBEC3C,ENSG00000244509.3,0.47,LGG Tumor
BNC2,ENSG00000173068.17,0.47,LGG Tumor
ACPP,ENSG00000014257.15,0.47,LGG Tumor
PSTPIP2,ENSG00000152229.18,0.47,LGG Tumor
CALD1,ENSG00000122786.19,0.47,LGG Tumor
AC005682.5,ENSG00000228649.8,0.47,LGG Tumor
CTD-2033D15.3,ENSG00000278621.1,0.47,LGG Tumor
SYTL3,ENSG00000164674.15,0.47,LGG Tumor
FAM78A,ENSG00000126882.12,0.47,LGG Tumor
SPN,ENSG00000197471.11,0.47,LGG Tumor
RAB8A,ENSG00000167461.11,0.47,LGG Tumor
SLC43A3,ENSG00000134802.17,0.47,LGG Tumor
LINC00152,ENSG00000222041.10,0.47,LGG Tumor
CLEC4A,ENSG00000111729.12,0.47,LGG Tumor
TUBB6,ENSG00000176014.12,0.46,LGG Tumor
CPZ,ENSG00000109625.18,0.46,LGG Tumor
RP11-672A2.4,ENSG00000254810.1,0.46,LGG Tumor
ERP44,ENSG00000023318.7,0.46,LGG Tumor
LMNTD2,ENSG00000185522.8,0.46,LGG Tumor
SIGLEC5,ENSG00000105501.11,0.46,LGG Tumor
F3,ENSG00000117525.13,0.46,LGG Tumor
STAT3,ENSG00000168610.14,0.46,LGG Tumor
SUCNR1,ENSG00000198829.6,0.46,LGG Tumor
CD7,ENSG00000173762.7,0.46,LGG Tumor
HDAC7,ENSG00000061273.17,0.46,LGG Tumor
USP15,ENSG00000135655.13,0.46,LGG Tumor
GALNT2,ENSG00000143641.9,0.46,LGG Tumor
MGP,ENSG00000111341.9,0.46,LGG Tumor
LY75,ENSG00000054219.10,0.46,LGG Tumor
NGF,ENSG00000134259.3,0.46,LGG Tumor
YIPF1,ENSG00000058799.13,0.46,LGG Tumor
LOX,ENSG00000113083.12,0.46,LGG Tumor
RAB11FIP1,ENSG00000156675.15,0.46,LGG Tumor
CPVL,ENSG00000106066.13,0.46,LGG Tumor
MEFV,ENSG00000103313.11,0.46,LGG Tumor
OLR1,ENSG00000173391.8,0.46,LGG Tumor
AGPAT9,ENSG00000138678.10,0.46,LGG Tumor
SLC25A30,ENSG00000174032.16,0.46,LGG Tumor
LDHA,ENSG00000134333.13,0.46,LGG Tumor
FKBP11,ENSG00000134285.10,0.46,LGG Tumor
VCL,ENSG00000035403.16,0.46,LGG Tumor
LPXN,ENSG00000110031.12,0.46,LGG Tumor
ZFP36,ENSG00000128016.5,0.46,LGG Tumor
RP11-843A23.1,ENSG00000255084.1,0.46,LGG Tumor
PSMB8,ENSG00000204264.8,0.46,LGG Tumor
RP11-18H21.1,ENSG00000245954.6,0.46,LGG Tumor
RP11-297K7.1,ENSG00000236182.1,0.46,LGG Tumor
NAP1L4P1,ENSG00000177173.5,0.46,LGG Tumor
CCL7,ENSG00000108688.11,0.46,LGG Tumor
ERRFI1,ENSG00000116285.12,0.46,LGG Tumor
SLA,ENSG00000155926.13,0.46,LGG Tumor
INPP5D,ENSG00000168918.13,0.46,LGG Tumor
CXorf21,ENSG00000120280.5,0.46,LGG Tumor
ATF3,ENSG00000162772.16,0.46,LGG Tumor
TRAV4,ENSG00000211778.2,0.46,LGG Tumor
CD2,ENSG00000116824.4,0.46,LGG Tumor
BNIP2,ENSG00000140299.11,0.46,LGG Tumor
CXCL6,ENSG00000124875.9,0.46,LGG Tumor
PF4V1,ENSG00000109272.3,0.46,LGG Tumor
ARPC3,ENSG00000111229.15,0.46,LGG Tumor
RP11-492E3.2,ENSG00000227619.1,0.46,LGG Tumor
COLEC12,ENSG00000158270.11,0.46,LGG Tumor
KLHL6,ENSG00000172578.11,0.46,LGG Tumor
RP11-356I2.4,ENSG00000237499.6,0.46,LGG Tumor
CFHR3,ENSG00000116785.13,0.46,LGG Tumor
VEGFC,ENSG00000150630.3,0.46,LGG Tumor
TSPAN4,ENSG00000214063.10,0.46,LGG Tumor
PHTF1,ENSG00000116793.15,0.46,LGG Tumor
EMP1,ENSG00000134531.9,0.46,LGG Tumor
UBASH3B,ENSG00000154127.9,0.46,LGG Tumor
RP11-4B16.4,ENSG00000278330.1,0.46,LGG Tumor
CXCL16,ENSG00000161921.14,0.46,LGG Tumor
DPRXP4,ENSG00000264743.2,0.46,LGG Tumor
CHCHD7,ENSG00000170791.17,0.46,LGG Tumor
CCNYL1,ENSG00000163249.9,0.46,LGG Tumor
GAPLINC,ENSG00000266835.5,0.46,LGG Tumor
SSR3,ENSG00000114850.6,0.46,LGG Tumor
TRAC,ENSG00000277734.4,0.46,LGG Tumor
KCNE3,ENSG00000175538.10,0.46,LGG Tumor
PRG4,ENSG00000116690.11,0.46,LGG Tumor
RP5-1086K13.1,ENSG00000224950.2,0.46,LGG Tumor
ARID5A,ENSG00000196843.15,0.46,LGG Tumor
CD72,ENSG00000137101.12,0.46,LGG Tumor
RP1-232P20.1,ENSG00000269985.1,0.46,LGG Tumor
FLI1,ENSG00000151702.16,0.46,LGG Tumor
CLEC4D,ENSG00000166527.7,0.46,LGG Tumor
TMEM255B,ENSG00000184497.12,0.46,LGG Tumor
CD33,ENSG00000105383.14,0.46,LGG Tumor
DIRC1,ENSG00000174325.4,0.46,LGG Tumor
LOXL1-AS1,ENSG00000261801.5,0.46,LGG Tumor
HIVEP3,ENSG00000127124.13,0.46,LGG Tumor
TMBIM4,ENSG00000155957.16,0.46,LGG Tumor
AP1S3,ENSG00000152056.16,0.46,LGG Tumor
NUMB,ENSG00000133961.19,0.46,LGG Tumor
BCL10,ENSG00000142867.12,0.46,LGG Tumor
RP11-809O17.1,ENSG00000253210.1,0.46,LGG Tumor
ZBP1,ENSG00000124256.14,0.46,LGG Tumor
FYCO1,ENSG00000163820.14,0.46,LGG Tumor
SBNO2,ENSG00000064932.15,0.46,LGG Tumor
RP1-68D18.2,ENSG00000251194.2,0.46,LGG Tumor
MILR1,ENSG00000271605.5,0.45,LGG Tumor
DSP,ENSG00000096696.13,0.45,LGG Tumor
TRIM6,ENSG00000121236.19,0.45,LGG Tumor
DDX58,ENSG00000107201.9,0.45,LGG Tumor
RP11-667F14.1,ENSG00000279086.1,0.45,LGG Tumor
DENND3,ENSG00000105339.10,0.45,LGG Tumor
HEXB,ENSG00000049860.13,0.45,LGG Tumor
GSDMD,ENSG00000104518.10,0.45,LGG Tumor
HLA-A,ENSG00000206503.11,0.45,LGG Tumor
AC147651.4,ENSG00000237181.1,0.45,LGG Tumor
NFIL3,ENSG00000165030.3,0.45,LGG Tumor
NLRC5,ENSG00000140853.15,0.45,LGG Tumor
CARD6,ENSG00000132357.13,0.45,LGG Tumor
RARRES3,ENSG00000133321.10,0.45,LGG Tumor
WFDC21P,ENSG00000261040.6,0.45,LGG Tumor
HIC1,ENSG00000177374.12,0.45,LGG Tumor
CXCL12,ENSG00000107562.16,0.45,LGG Tumor
CXCL1,ENSG00000163739.4,0.45,LGG Tumor
TRPV2,ENSG00000187688.14,0.45,LGG Tumor
ACTN1,ENSG00000072110.13,0.45,LGG Tumor
CD3E,ENSG00000198851.9,0.45,LGG Tumor
RNASE2,ENSG00000169385.2,0.45,LGG Tumor
PSD4,ENSG00000125637.15,0.45,LGG Tumor
C1S,ENSG00000182326.14,0.45,LGG Tumor
RP11-134L10.1,ENSG00000272941.1,0.45,LGG Tumor
GZMH,ENSG00000100450.12,0.45,LGG Tumor
ZDHHC12,ENSG00000160446.18,0.45,LGG Tumor
TAGLN2,ENSG00000158710.14,0.45,LGG Tumor
KDELC2,ENSG00000178202.12,0.45,LGG Tumor
SLC1A5,ENSG00000105281.12,0.45,LGG Tumor
VAMP5,ENSG00000168899.4,0.45,LGG Tumor
TMEM2,ENSG00000135048.13,0.45,LGG Tumor
